"Country Name","Country Code","Year","average_value_Automated teller machines (ATMs) (per 100,000 adults)","average_value_Bank liquid reserves to bank assets ratio (%)","average_value_Borrowers from commercial banks (per 1,000 adults)","average_value_Broad money (% of GDP)","average_value_Broad money (current LCU)","average_value_Broad money growth (annual %)","average_value_Broad money to total reserves ratio","average_value_Claims on central government (annual growth as % of broad money)","average_value_Claims on central government, etc. (% GDP)","average_value_Claims on private sector (annual growth as % of broad money)","average_value_Commercial bank branches (per 100,000 adults)","average_value_Consumer price index (2010 = 100)","average_value_DEC alternative conversion factor (LCU per US$)","average_value_Deposit interest rate (%)","average_value_Depositors with commercial banks (per 1,000 adults)","average_value_Depth of credit information index (0=low to 8=high)","average_value_Domestic credit provided by financial sector (% of GDP)","average_value_Domestic credit to private sector (% of GDP)","average_value_Domestic credit to private sector by banks (% of GDP)","average_value_Foreign direct investment, net (BoP, current US$)","average_value_Foreign direct investment, net inflows (% of GDP)","average_value_Foreign direct investment, net inflows (BoP, current US$)","average_value_Foreign direct investment, net outflows (% of GDP)","average_value_Foreign direct investment, net outflows (BoP, current US$)","average_value_GDP deflator: linked series (base year varies by country)","average_value_Inflation, GDP deflator: linked series (annual %)","average_value_Inflation, consumer prices (annual %)","average_value_Interest rate spread (lending rate minus deposit rate, %)","average_value_International migrant stock (% of population)","average_value_International migrant stock, total","average_value_Lending interest rate (%)","average_value_Monetary Sector credit to private sector (% GDP)","average_value_Net domestic credit (current LCU)","average_value_Net foreign assets (current LCU)","average_value_Net migration","average_value_Official exchange rate (LCU per US$, period average)","average_value_Personal remittances, paid (current US$)","average_value_Personal remittances, received (% of GDP)","average_value_Personal remittances, received (current US$)","average_value_Personal transfers, receipts (BoP, current US$)","average_value_Portfolio equity, net inflows (BoP, current US$)","average_value_Portfolio investment, net (BoP, current US$)","average_value_Private credit bureau coverage (% of adults)","average_value_Public credit registry coverage (% of adults)","average_value_Real interest rate (%)","average_value_Strength of legal rights index (0=weak to 12=strong)","average_value_Total reserves (% of total external debt)","average_value_Total reserves (includes gold, current US$)","average_value_Total reserves in months of imports","average_value_Total reserves minus gold (current US$)"
"Kuwait","KWT","1987","","","","84.0690262165159","5240300000","2.53986889736816","3.50096291258426","10.9852264944722","-7.3556186707388","6.026807553077","","48.3945148966123","0.2787","5.7325","","","","83.0214321070301","83.0214321070301","775129120.901303","-0.0282575115305138","-6320000","3.46569937840279","775129120.901303","","","0.654844691701642","2.12916666666667","","","7.86166666666667","83.0214321070301","4716500000","2575489334.97072","119768","0.27866325","1101688110","","","","0","-39474168.1940478","","","","","","5370709617.40272","6.74152881437702","4141579717.40272"
"Liberia","LBR","1967","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","7996","1","","","","","","","","","","","","","",""
"Libya","LBY","1979","","","","","2807160000","35.8695494344335","1.24645290816701","9.2581567904282","","6.06852623580034","","25.1843203346028","0.2961","4","","","","","","609016691.749113","","-587736574.400142","","21280117.3489707","","","-6.03902875017094","3","","","7","","3242100000","2297094708.46916","","0.296050999","831613464.4","","","0","0","22631235.9108101","","","","","","7605939809.85692","7.68688920929224","6344362846.0913"
"Lower middle income","LMC","1980","","","","36.2750089149742","","","","","12.8865482138352","","","","","","","","","23.845626373871","21.5827344532421","","0.230617311900198","1543072743.63448","0.0250536042100734","161796476.54029","","","14.7009812997865","","","24195576","","21.8545184969906","","","","","2231938640.9616","2.30994639049124","11212808769.4935","10342908235.4271","17697433.8205904","","","","","","37.6401864945628","","6.48049329245686",""
"Lower middle income","LMC","1974","","","","23.4952262888116","","","","","6.19471973714895","","","","","","","","","15.1070222101071","15.1044593402773","","0.566491717288491","1716963539.06665","","9240485.56122572","","","","","","","","15.2366958555626","","","","","40839782.483","","262371261.8909","","2700404.63435476","","","","","","35.0428379596891","","",""
"Morocco","MAR","2004","8.342319320314","16.962756234363","","84.3249550910271","445879623376.822","8.35398058092525","3.02038854046514","-1.56298738170939","15.0127987572972","3.12803366098947","9.9","88.8388119912827","8.868","3.605","","","","","40.5722808693943","-862403291.0284","1.49821401864991","893325392.835825","0.0518600800845235","30922101.8074252","93.939783184011","1.21922110729385","1.49344403381773","","","","","40.6913982726517","341842126425.549","143163465898.75","","8.86801666666667","33536406.4588405","7.07884912764678","4220836008.11524","4220836008.11524","596830635.614742","-596830635.614742","0","0.6","","","97.4663012026599","16646737348.8154","10.5684588498788","16336624021.6054"
"Maldives","MDV","2005","7.30493539697758","32.1623119296495","142","45.2433849297208","6737210185.29161","10.6126605634446","2.78440739611725","4.87873884350304","4.9001885247137","34.5541073050729","10.04","73.3123508948959","12.8","3.9438","713.41","","47.019394879835","38.8425780859539","37.807561478718","-52991121.0580686","4.55499673617996","52991121.0580686","0","0","49.6657971923139","9.15817054861404","1.30027500930999","6.3118","14.7704021405525","45045","10.2556","37.8368054330956","6858331523.15902","1786475155.88085","","12.8","69910462","0.194028097112255","2257250","0","0","0","0","17.7","1.00535652885632","","52.1705335599619","189032878.759004","2.49172771343045","189032878.759004"
"Mexico","MEX","1985","","","","25.4985029100755","12788000000","41.9626998223801","8.76548233446098","65.8303730017762","25.5323998876694","22.2801953818828","","0.836395534931944","0.2569","57.7441666666667","","","","","12.2986210470242","-1984000000","1.01629040888608","1984000000","0.113707336056981","221979222.4393","","","57.7484484008702","","","479104","","12.2986210470242","23651000000","-8501321948.39228","","0.256871583333167","","0.827784929818501","1616000000","1157000000","0","984000000","","","","","5.85070299891088","5678880167.02442","2.18376472486999","4906395430.57996"
"Mexico","MEX","1967","","","","26.1927710843374","86960000","11.9320375852748","11.8523849244642","3.43673574462608","9.09638554216868","18.4064873214056","","0.0151889197591989","0.0125","","","","","","27.1385542168675","","","","","","","","3.01694847502145","","","","","27.1385542168675","120300000","7980000","-616085","0.0125000000125","","","","","","","","","","","","586953600","","420000000"
"Mali","MLI","2005","","14.7323981002548","","24.5682355838017","809291192660","11.754519407503","","3.0265806485864","-0.840951901410268","-0.02673213671082","2.49","85.8601034290779","527.2584","7.6075","57.12","","","14.8439662561081","14.7088573588068","-224847702.387167","2.56451077405453","160218206.819051","-1.03448316515819","-64629495.5681157","110.820395344993","7.50171013084201","6.3978829389788","1.07166666666667","1.99355131405135","256797","8.67916666666667","14.8439662561081","590119143231","412804683591.253","","527.258362649626","69331201.3178642","2.83610433017556","177186056.198184","153260440.649061","8891532.24448409","15072000.2864922","0","2.3","1.09529098131699","","","","",""
"Malta","MLT","2007","46.7177133589154","","","","","","","","17.6844718228857","","38.49","92.5541746941397","0.7306","","","","","108.413650167028","108.318490633711","-20952009022.2566","449.082765673014","35591477412.0337","184.716494804482","14639468389.7771","81.67907804945","2.28400147284971","1.24921923797625","","","","6.23833333333333","108.413650167028","7535039798.4252","5428487018.281","5737","0.311675","258535693.760001","2.89307194173578","229286698.43601","179997074.742475","2564665742.92843","15435771172.5035","","","3.86603164086542","","","3798767062.06583","2.10277831439981","3785427062.06583"
"Myanmar","MMR","1974","","","","23.8048475496941","4606000000","22.2139673105498","","33.8569305879856","26.8179231296923","-5.11303332625769","","0.356767891464736","","","","","","2.99653725777521","2.99653725777521","","","1020000","","","","","25.2116613422038","","","","","2.99653725777521","6825000000","39197774.940133","","4.86252447287798","","","","","","","","","","","61.6636689201421","219574804.277472","","182368054.277472"
"Middle East & North Africa (excluding high income)","MNA","1978","","","","48.4549763614955","","","","","","","","","","","","","","","","","0.874736479034558","822526610.565686","0.0354514830488673","80964975.7162601","","","10.3970665660787","","","","","","","","","","1214555717.48","","4307035781.9","","0","","","","","","26.4513427858897","","5.92253536020342",""
"Mozambique","MOZ","2003","","37.317159135578","","21.7173497713378","32556292099.2656","15.2942590478123","1.4442849711056","-1.8967407473306","-1.90539318328778","-0.572314986500494","","","23.7823","12.1491666666667","","","","8.44230394915336","8.43894373707631","","5.34154383120215","336698400.8","","","59.035825248592","4.34543851759403","","12.5408333333333","","","24.69","8.44230394915336","11369960399.9119","14763647307.6517","","23.7822675","29506679.53","1.10223651879775","69478279.11","","","","","","19.4973175362866","","17.1953376623108","947825068.839433","","937499604.231933"
"Mauritania","MRT","2000","","","","","","","","","","","","53.1532331319081","23.8923","9.41666666666667","","","","","","","2.2531876374371","40096000","","","35.4906005495845","6.35158675801333","3.25406745833358","16.1666666666666","2.11571718298265","57366","25.5833333333333","","","","","23.8923333333333","","","","","","","","","18.0831778458359","","2.10703147826591","49402252.9554015","","46246077.9554015"
"Malawi","MWI","1971","","","","18.6607378129117","56654000","20.1238258804571","2.13608598052135","0.983822063906028","3.54874835309618","18.4190997179993","","","0.8309","","","","0","11.570487483531","11.570487483531","","2.62735177865613","9600000","","","","","","","","","","11.570487483531","42187000","17783346.7942125","","0.83089400256529","","","","","","","","","","","20.9714311997581","31920015.2058195","","31920015.2058195"
"Namibia","NAM","1977","","","","","","","","","","","","","0.8696","","","","","","","","","","","","","","","","","","","","","","-44298","0.869565218147448","","","","","","","","","","","","","",""
"New Caledonia","NCL","2009","","","","","","","","","","","","","85.9001318569291","","","","","","","-1123991097.78796","","1182295527.61516","","58304429.8272052","","","","","","","","","","","","85.5557814096789","92403339.0568041","","509350010.543327","5740085.07718287","","-169249557.197592","","","","","","","",""
"Nicaragua","NIC","2019","22.0849932470886","22.7865524766052","","36.0102423447505","150416582786.14","6.2316081566645","1.89423783125766","1.68420619351964","9.29194904340695","-15.6416056057","8.8","162.739607236815","33.1217","3.07230335842397","317.68","8","42.8006645211013","33.0194679261709","30.0867599467749","-443900000","3.98851225146934","503000000","0.468630365928107","59100000","241.080085880506","5.5113623729808","5.3762899084413","9.38495672446343","","","12.4572600828874","30.1007659938655","168470110374.198","33503401466.9582","","33.121745265284","1600000","13.3722207969739","1686400000","1682400000","0","342000000","56.6","12.9","6.58308029930746","2","20.5069925178043","2397444668.92872","4.22382781699915","2397444668.92872"
"Netherlands","NLD","2003","","","","","","","","","4.26707747508824","","","90.0033664825716","0.886","2.4875","","","","108.814180690704","108.814180690704","24216103338.9296","3.53433198098435","20456442247.9524","7.71823392484106","44672545586.882","85.9793743862332","2.17027931585601","2.09199838997658","0.5125","","","3","108.814180690704","764076000000","64443592966.361","","","2470743132.39574","0.193622013603752","1120669354.35824","","894406120.748902","-21870792410.6911","","","0.812095934062137","","","21596597093.5686","0.752863589496128","11167016093.5686"
"Nauru","NRU","1992","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.36164833333333","","","","","","","","","","","","","",""
"Panama","PAN","1999","","","","70.6569477838227","8570865963","8.4646883164681","10.4152865650362","-0.637590667915827","-7.4542986336261","21.228547201516","","76.1883120183418","1","6.92166666666667","","","","","86.6191306393448","-755600000","8.60245922999029","1043500000","2.37340489919905","287900000","87.9047728625216","0.842387065816723","1.24718256949633","3.46901129943503","","","10.3906779661017","91.431764889439","10186678448","911398578.04528","","1","21200000","0.398178036232421","48300000","16000000","0","293700000","","","9.46852923468889","","","822912159.879705","0.99357527252349","822912159.879705"
"Philippines","PHL","2002","","11.4850148538246","","57.4145978774769","2497856398570.49","9.96845059499668","2.96578389470375","3.67788318463236","15.479581829044","0.225307592591997","","68.8796680497925","51.6036","4.608","","","","33.6639599838555","33.6639320327397","-1477000000","2.09827638699321","1769000000","0.34635200961109","292000000","58.2724554358197","4.23109181372058","2.72277227722769","4.5305","","","9.1385","33.6639599838555","2313015578190.81","680680909733.063","-1244356","51.6035666666667","21000000","11.5470438820684","9735000000","7167000000","227000000","-746000000","","","4.70819992469216","","27.1725705508045","16321045088.483","5.11204168568062","13329278364.983"
"Poland","POL","2008","43.1353473315482","7.09001973292684","449.73","51.8236643483713","666230000000","18.6256285343931","4.4470849193292","8.71864450237169","8.6238721937567","29.7512214577725","32.75","93.9196127328737","2.4092","","824.15","","","47.2831916712496","47.2813247965301","-9908000000","2.73121288516931","14574000000","0.874422898463018","4666000000","94.7876667079565","3.894357376239","4.1649719352477","","","","","47.2831916712496","816785000000","58730502234.353","","2.40924166666667","1474000000","1.96304754852124","10475000000","4768000000","566000000","2360000000","50","0","","","","62183606683.5405","2.90145997854627","59305603933.5405"
"Korea, Dem. People's Rep.","PRK","2015","","","","","","","","","","","","","","","","","","","","","","79435000","","","","","","","0.192635219027453","48458","","","","","","","","","","","","","","","","","","","",""
"Korea, Dem. People's Rep.","PRK","2011","","","","","","","","","","","","","","","","","","","","","","103125000","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Portugal","PRT","1990","","","","","","","","","","","","47.9642564191792","0.7111","","","","","","","-2446957458.69103","3.3157901460563","2609986420.64142","0.207115953279188","163028961.950388","42.688994967171","13.1446522349531","13.6305705693074","","4.40614706158618","435782","","","","","","142.55475","76728961.0708815","5.69018697301466","4478965820","4262909803.05144","508173925.735864","-960751794.1391","","","","","","20578947935.3467","8.63372580713377","14485244654.3654"
"Portugal","PRT","1975","","","","","","","","","","","","3.69587107667506","0.1275","","","","","","","-107257715.543634","0.596204406499003","115351290.512931","0.0418324323860396","8093574.96929648","","","15.2716857518484","","","164280","","","","","","25.552749999","22848613.74","5.82554708126252","1127104004","1102884625.65885","0","5701151.28199898","","","","","","4285387932.59226","10.7279730409588","398194610.297341"
"Pacific island small states","PSS","2020","","","","","","","","","20.8159829390344","","","","","","","","130.121085036398","95.1720359791154","66.0394299452982","","","","0.283281041320128","17401462.967569","","","","","","","","66.1102908451069","","","","","102249534.402575","7.46497949204681","835138907.819666","","0","","","","","","","","",""
"Qatar","QAT","1979","","","","21.2250293049869","4511380000","9.6192443202527","2.80741802429066","-1.15222937674645","-2.57435896224719","9.45766006560564","","31.1525353056995","3.7733","5","","","","15.4244647592356","15.4244647592356","","0.0811290563108489","4570000","","","","","","4","","","9","15.4244647592356","2731290000","2636870174.85125","","3.773324999","","","","","","","","","","","","425873866.27351","","287997386.27351"
"Saudi Arabia","SAU","2005","29.1325374249605","","109.14","44.6460580543857","549490888000","13.2410107923811","0.931745366814981","-33.2407600711831","-9.16823605830231","25.1417537693905","7.86","77.2467537901589","3.7471","","461.19","","","35.4189081284071","35.4189081284071","-12447200000","3.68304949712455","12097333333.3333","-0.106517379923453","-349866666.666667","71.1014858992908","20.1496127776753","0.479230397826103","","26.275039674313","6501819","","35.4189081284071","354758174000","598937773481.031","","3.75","14303466666.6666","0.0285778336379995","93866666.6666667","0","","-350133333.333333","10.2","0.2","","","","157386678400.961","20.4686439612339","155028930400.961"
"Senegal","SEN","2005","","11.2451803094091","","22.1590549217302","1293285887037","9.3228473607167","","-6.12308763675277","-0.554362868634293","12.1534308330101","2.55","87.0959010663482","527.2584","7.6075","79.69","","","15.5418727781185","15.4991712911767","-52327287.6343815","1.51720858627288","167944230.519191","1.04431240353848","115597976.850872","79.3561531207068","4.70613528160895","1.71133325855505","-0.55833333333333","2.11463419006169","238298","7.04916666666667","15.5418727781185","954167515060","537426941631.411","","527.258362649626","97769904.9493427","7.1290812939178","789138740.083851","717257471.459601","-6069130.86009499","4343221.77175548","0","4.3","2.23772119824316","","","","",""
"South Sudan","SSD","1994","","","","","","","","","","","","","","","","","","","","","","","","","","104.500854492188","","","","","","","","","","","","","","","","","","","","","","","",""
"Slovenia","SVN","1992","","","","","","","","","","","","24.7695943142189","0.3392","","","","","","","-112800000","","111000000","","-1800000","","","209.933731186822","","","","","","","","-17461","81.2869916666667","1600000","","38299999.24","38300000","0","8900000","","","","","","715649933.71807","1.38240868043798","715544000"
"Togo","TGO","1998","","","","21.055101671389","197172100000","0.0652647765594907","","7.31802876014687","6.31282184445636","3.52110067066409","","73.1713021921239","589.9518","","","","","17.3419597242396","17.285993495823","-19567701.1200895","0.700298686850393","11116162.8504459","-0.53243202998415","-8451538.26964367","47.2284980778061","9.55663246931915","0.975338381088676","","","","","17.3419597242396","221795000000","-1030733017.88386","","589.951774567332","6053037.13616076","1.1699408986174","18571009.4829956","28815.9146778866","11578912.5390967","-6242883.16227389","","","","","","","",""
"Thailand","THA","1993","","","","83.6329356939609","2729298968000","18.9909564645932","4.23729556483123","-2.55178990693475","-3.51916265299106","32.1417905440574","","56.5917849897949","25.3196","8.625","","","","","108.009903702428","-1570956869.50906","1.3996823006752","1804040984.75618","0.180840520496284","233084115.247123","75.1763580369346","6.4906547671219","3.31219168428469","2.5416666666667","","","11.1666666666667","108.009903702428","3672519865000","366133103875.001","","25.3196110778962","","0.862514801137786","1111689453","0","2678994785.39536","-5455296730.8136","","","4.39100680690761","","48.2562163513948","25439320807.7465","5.38309606241757","24472852732.4865"
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","1995","","","","28.5611249194038","","","","","5.30452583309719","","","","","","","","","34.2439538227605","31.9302119691439","","1.66492265521492","30529503183.3978","0.227036885072357","4071624339.0732","","","12.2105263157894","9.7376751990899","1.26337904598973","5925237","","32.1749891629123","","","","","1098174829.84891","0.736180311697809","12795777742.7495","11782874741.6161","5232257871.50175","","","","","","20.8908217023322","","6.42151105430385",""
"Middle East & North Africa (IDA & IBRD countries)","TMN","1991","","","","62.6876030024834","","","","","29.0103644109132","","","","","","","","","31.3336331922532","30.4517596366833","","0.600013651898713","1158270169.89682","0.180710722632573","347724131.425572","","","14.5123316222631","","","","","30.9373705645318","","","","","673224825.587221","6.3530352441751","10868207719.65","7251135675.42643","33527256.6682739","","","","","","18.4881966117747","","",""
"Tonga","TON","1975","","","","","","","","","","","","6.87729495784972","0.7639","","","","","2.69008815273902","2.69008815273902","0","0","0","0","0","","","","","","895","","2.69008815273902","","","","0.763901879621256","103416.4205","20.5944270718966","6694577.217","6834690.56344521","0","0","","","","","","","",""
"Trinidad and Tobago","TTO","2018","43.0363793023948","17.5468695269487","","66.9496400569693","107341696896.14","1.17346972008107","1.95518118120727","2.21266483398107","0.737436410254977","2.25926771649854","11.75","141.753275747519","6.7708","1.5","","6","","39.2709111872178","39.1509561410074","765227464.68785","-2.95687532475417","-700185701.199984","0.274670541266652","65041763.4878667","102.746625994899","5.57726636129287","1.01856930188828","7.59375","","","9.09375","39.2709111872178","76930667166.32","69613420882.1452","","6.77075089824606","358572056.458286","0.585763484779349","138708322.564014","138233322.564014","0","418102131.74158","79.2","0","3.33072048548166","7","","8108517577.38663","9.33692006132661","8028697112.60423"
"Uganda","UGA","2020","","22.42062774594","","22.8702553941944","31753235424073.4","17.1323242180716","","8.60647987575612","12.5909300284384","5.24994740711359","","180.468679130065","3715.0977941762","","","","27.1802669918698","14.3482092988447","13.1062075341286","","","","","","109.703961685234","2.72251749403239","3.7944227490438","","","","","13.1611268126289","26139335405150.9","16006214789117.1","","3718.24892270924","","2.81271830313225","1051170000","","","","","","","","","","",""
"World","WLD","1992","","","","88.3257552754623","","","","","21.4022986774701","","","","","","","","","","80.461530538358","","0.739759617087166","186255321371.406","0.924584671525526","230349594206.879","","","7.71392168356614","","","","","80.5987059004186","","","0","","77573374929.3893","0.3423529070768","80850644338.7323","","46360065797.7385","","","","","","","","3.72193344164665",""
"World","WLD","2001","","13.6519228786473","","95.9136103242316","","","","","18.7916796360815","","","","","","","","","124.610667974084","73.0011680619648","","2.67546560466485","895499686721.328","2.42756193281525","840337221899.119","","","3.83828463867723","","","","","73.0781167166945","","","","","124836187299.684","0.407917715026644","132149049819.095","","374158305929.347","","","","","","","","6.2979834906513",""
